Shell for /hpcfs/juno/junogpu/xuhangkun/SoftWare/VsCode/.local/share/virtualenvs/tianchi_channel_1-2IKVIXD7 already activated.
No action taken to avoid nested environments.
If the cuda is avaliable ?
True
Start getting data...
Finish getting data ~ v ~
[Info] Training performance will be written to file: ./user_data/model_data/TextRCNN/TextRCNN_train.csv
Namespace(batch_size=128, bert_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', dropout=0.5, eda_alpha=0.0, epoch=100, fold_index=-1, fold_k=5, frazing_bert_encode=False, hidden_size=128, input='./tcdata/train.csv', label_smoothing=0.0, lr=0.0005, lstm_layer=2, max_len=100, model='TextRCNN', n_aug=0.0, nclass=29, nemb=100, no_word2vec_pretrain=True, ntokens=859, output_dir='./user_data/model_data/TextRCNN', pad_token=858, save_mode='best', save_per_epoch=5, save_start_epoch=5, seed=None, stop_early=False, tokenizer_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', word2vec_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/word_pretrain/word2vector.model')
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
0th fold (total : 5)
Create model...
TextRCNNModel(
  (embed): Embedding(859, 100, padding_idx=858)
  (emb_dropout_layer): Dropout(p=0.5, inplace=False)
  (lstm): LSTM(100, 128, num_layers=2, batch_first=True, dropout=0.1, bidirectional=True)
  (W2): Linear(in_features=356, out_features=256, bias=True)
  (final_dropout_layer): Dropout(p=0.5, inplace=False)
  (fc): Linear(in_features=256, out_features=29, bias=True)
  (sigmoid): Sigmoid()
)
Start training...
[ Epoch 43 ]  - Training     loss : 0.05157 , acc : 0.979 , elapse : 0.23882 min  - Validation   loss : 0.04796 , acc : 0.984 , elapse : 0.04469 min    - [Info] The checkpoint file has been updated.
[ Epoch 44 ]  - Training     loss : 0.05160 , acc : 0.980 , elapse : 0.23841 min  - Validation   loss : 0.04802 , acc : 0.984 , elapse : 0.04468 min
[ Epoch 45 ]  - Training     loss : 0.05141 , acc : 0.980 , elapse : 0.23826 min  - Validation   loss : 0.04762 , acc : 0.984 , elapse : 0.04469 min    - [Info] The checkpoint file has been updated.
[ Epoch 46 ]  - Training     loss : 0.05150 , acc : 0.979 , elapse : 0.23838 min  - Validation   loss : 0.04766 , acc : 0.984 , elapse : 0.04466 min
[ Epoch 47 ]  - Training     loss : 0.05149 , acc : 0.980 , elapse : 0.23851 min  - Validation   loss : 0.04756 , acc : 0.984 , elapse : 0.04462 min    - [Info] The checkpoint file has been updated.
[ Epoch 48 ]  - Training     loss : 0.05064 , acc : 0.980 , elapse : 0.23834 min  - Validation   loss : 0.04758 , acc : 0.984 , elapse : 0.04464 min
[ Epoch 49 ]  - Training     loss : 0.05276 , acc : 0.979 , elapse : 0.23841 min  - Validation   loss : 0.04860 , acc : 0.984 , elapse : 0.04485 min
[ Epoch 50 ]  - Training     loss : 0.05267 , acc : 0.979 , elapse : 0.23860 min  - Validation   loss : 0.04835 , acc : 0.984 , elapse : 0.04480 min
[ Epoch 51 ]  - Training     loss : 0.05156 , acc : 0.979 , elapse : 0.23833 min  - Validation   loss : 0.04762 , acc : 0.985 , elapse : 0.04482 min
[ Epoch 52 ]  - Training     loss : 0.05037 , acc : 0.980 , elapse : 0.23842 min  - Validation   loss : 0.04529 , acc : 0.984 , elapse : 0.04477 min
[ Epoch 53 ]  - Training     loss : 0.05010 , acc : 0.980 , elapse : 0.23866 min  - Validation   loss : 0.04597 , acc : 0.984 , elapse : 0.04481 min
[ Epoch 54 ]  - Training     loss : 0.04911 , acc : 0.980 , elapse : 0.23858 min  - Validation   loss : 0.04610 , acc : 0.985 , elapse : 0.04487 min
[ Epoch 55 ]  - Training     loss : 0.04778 , acc : 0.981 , elapse : 0.23854 min  - Validation   loss : 0.04487 , acc : 0.985 , elapse : 0.04486 min    - [Info] The checkpoint file has been updated.
[ Epoch 56 ]  - Training     loss : 0.04716 , acc : 0.981 , elapse : 0.23858 min  - Validation   loss : 0.04326 , acc : 0.985 , elapse : 0.04478 min    - [Info] The checkpoint file has been updated.
[ Epoch 57 ]  - Training     loss : 0.04597 , acc : 0.981 , elapse : 0.23848 min  - Validation   loss : 0.04280 , acc : 0.985 , elapse : 0.04481 min    - [Info] The checkpoint file has been updated.
[ Epoch 58 ]  - Training     loss : 0.04536 , acc : 0.982 , elapse : 0.23843 min  - Validation   loss : 0.04296 , acc : 0.986 , elapse : 0.04476 min
[ Epoch 59 ]  - Training     loss : 0.04443 , acc : 0.982 , elapse : 0.23831 min  - Validation   loss : 0.04308 , acc : 0.986 , elapse : 0.04479 min
[ Epoch 60 ]  - Training     loss : 0.04433 , acc : 0.982 , elapse : 0.23862 min  - Validation   loss : 0.04186 , acc : 0.986 , elapse : 0.04476 min    - [Info] The checkpoint file has been updated.
[ Epoch 61 ]  - Training     loss : 0.04380 , acc : 0.982 , elapse : 0.23862 min  - Validation   loss : 0.04163 , acc : 0.986 , elapse : 0.04478 min    - [Info] The checkpoint file has been updated.
[ Epoch 62 ]  - Training     loss : 0.04280 , acc : 0.982 , elapse : 0.23842 min  - Validation   loss : 0.04117 , acc : 0.986 , elapse : 0.04487 min
[ Epoch 63 ]  - Training     loss : 0.04189 , acc : 0.983 , elapse : 0.23866 min  - Validation   loss : 0.04005 , acc : 0.986 , elapse : 0.04479 min    - [Info] The checkpoint file has been updated.
[ Epoch 64 ]  - Training     loss : 0.04095 , acc : 0.983 , elapse : 0.23842 min  - Validation   loss : 0.04060 , acc : 0.987 , elapse : 0.04474 min
[ Epoch 65 ]  - Training     loss : 0.03968 , acc : 0.983 , elapse : 0.23843 min  - Validation   loss : 0.04079 , acc : 0.987 , elapse : 0.04478 min
[ Epoch 66 ]  - Training     loss : 0.03966 , acc : 0.983 , elapse : 0.23845 min  - Validation   loss : 0.03926 , acc : 0.987 , elapse : 0.04484 min
[ Epoch 67 ]  - Training     loss : 0.03874 , acc : 0.984 , elapse : 0.23843 min  - Validation   loss : 0.03945 , acc : 0.987 , elapse : 0.04482 min
[ Epoch 68 ]  - Training     loss : 0.03809 , acc : 0.984 , elapse : 0.23829 min  - Validation   loss : 0.03913 , acc : 0.987 , elapse : 0.04474 min    - [Info] The checkpoint file has been updated.
[ Epoch 69 ]  - Training     loss : 0.03787 , acc : 0.984 , elapse : 0.23844 min  - Validation   loss : 0.03797 , acc : 0.987 , elapse : 0.04477 min    - [Info] The checkpoint file has been updated.
